file_path,file_name,language
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\RETEX Planif\20170405_NP_J6-COALITION17.docx.txt","Archives coalition\Mentors CPOIA\J6\RETEX Planif\20170405_NP_J6-COALITION17.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\RETEX Planif\20170406_NP_J6-COALITION17.docx.txt","Archives coalition\Mentors CPOIA\J6\RETEX Planif\20170406_NP_J6-COALITION17.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0600-0670.docx.txt","Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0600-0670.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0631_CIS-WG.docx.txt","Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0631_CIS-WG.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0681_14POINT-FORMAL-MESSAGE.docx.txt","Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0681_14POINT-FORMAL-MESSAGE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0682_MINIMISE.docx.txt","Archives coalition\Mentors CPOIA\J6\SOP\Coalition-FHQ_SOP_CJ6_F0682_MINIMISE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J6\SOP\Coalition_R_J6_Organization-charts.ppt.txt","Archives coalition\Mentors CPOIA\J6\SOP\Coalition_R_J6_Organization-charts.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\00-Coalition Memento PC OPE Sommaire.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\00-Coalition Memento PC OPE Sommaire.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\01-Coalition Memento PC OPE CH1.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\01-Coalition Memento PC OPE CH1.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\02-Coalition Memento PC OPE CH2.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\02-Coalition Memento PC OPE CH2.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\03-Coalition Memento PC OPE CH3.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\03-Coalition Memento PC OPE CH3.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\04-Coalition Memento PC OPE CH4.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\04-Coalition Memento PC OPE CH4.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\05-Coalition Memento PC OPE CH5.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\05-Coalition Memento PC OPE CH5.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\06-Coalition Memento PC OPE CH6.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\06-Coalition Memento PC OPE CH6.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\07-Coalition Memento PC OPE ANX1.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\07-Coalition Memento PC OPE ANX1.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\08-Coalition Memento PC OPE ANX2-3.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\08-Coalition Memento PC OPE ANX2-3.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\09-Coalition Memento PC OPE ANX4 Acronymes.pdf.txt","Archives coalition\Mentors CPOIA\J7\Mémento FHQ EdG\09-Coalition Memento PC OPE ANX4 Acronymes.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0700_Structure.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0700_Structure.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0701_Trng-LL.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0701_Trng-LL.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0703_WUST.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0703_WUST.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0704_Induction-Trng.docx.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0704_Induction-Trng.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0705_Lessons-Process.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0705_Lessons-Process.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0720_SFA.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0720_SFA.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0720_Trng-Activities.doc.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-FHQ_SOP_CJ7_F0720_Trng-Activities.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J7\SOP\Coalition-LI SOP.pptx.txt","Archives coalition\Mentors CPOIA\J7\SOP\Coalition-LI SOP.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\ICRC presentation PROHN 2016.ppt.txt","Archives coalition\Mentors CPOIA\J8\ICRC presentation PROHN 2016.ppt.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\legad.pptx.txt","Archives coalition\Mentors CPOIA\J8\legad.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\00-Coalition Memento PC OPE Sommaire.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\00-Coalition Memento PC OPE Sommaire.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\01-Coalition Memento PC OPE CH1.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\01-Coalition Memento PC OPE CH1.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\02-Coalition Memento PC OPE CH2.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\02-Coalition Memento PC OPE CH2.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\03-Coalition Memento PC OPE CH3.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\03-Coalition Memento PC OPE CH3.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\04-Coalition Memento PC OPE CH4.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\04-Coalition Memento PC OPE CH4.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\05-Coalition Memento PC OPE CH5.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\05-Coalition Memento PC OPE CH5.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\06-Coalition Memento PC OPE CH6.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\06-Coalition Memento PC OPE CH6.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\07-Coalition Memento PC OPE ANX1.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\07-Coalition Memento PC OPE ANX1.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\08-Coalition Memento PC OPE ANX2-3.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\08-Coalition Memento PC OPE ANX2-3.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\09-Coalition Memento PC OPE ANX4 Acronymes.pdf.txt","Archives coalition\Mentors CPOIA\J8\Mémento FHQ EdG\09-Coalition Memento PC OPE ANX4 Acronymes.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\ROE table.pptx.txt","Archives coalition\Mentors CPOIA\J8\ROE table.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\SOP\Coalition-FHQ_SOP_CJ8_F0800_Budget-Finance.docx.txt","Archives coalition\Mentors CPOIA\J8\SOP\Coalition-FHQ_SOP_CJ8_F0800_Budget-Finance.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J8\SOP\Coalition_FHQ_SOP_CJ8_F0810_LEGAD-Concept-Functions.docx.txt","Archives coalition\Mentors CPOIA\J8\SOP\Coalition_FHQ_SOP_CJ8_F0810_LEGAD-Concept-Functions.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\CPOE_COAL_2017 Export V0.pptx.txt","Archives coalition\Mentors CPOIA\J9\CPOE_COAL_2017 Export V0.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\2012_NP_CICDE_DIA-3.10.3_DOCTRINE DE COOPÉRATION CIVILO-MILITAIRE.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\2012_NP_CICDE_DIA-3.10.3_DOCTRINE DE COOPÉRATION CIVILO-MILITAIRE.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\20161130_NP_CIAE_GPC_CIMIC_CONJEAUD_CONCEPT ET DOCTRINE.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\20161130_NP_CIAE_GPC_CIMIC_CONJEAUD_CONCEPT ET DOCTRINE.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\AJP-3.4.9 EDA V1 E.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\AJP-3.4.9 EDA V1 E.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\AM-86-1-1-CIMIC-TTP.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\AM-86-1-1-CIMIC-TTP.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\Bi-SC Civil-Military Co-Operation Functional Planning Guide.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\Bi-SC Civil-Military Co-Operation Functional Planning Guide.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-10-Activities-at-each-level-of-Command_WORD-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-10-Activities-at-each-level-of-Command_WORD-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-12-Rapid-Civil-Administration-Situation-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-12-Rapid-Civil-Administration-Situation-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-13-Rapid-Village-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-13-Rapid-Village-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-14 Rapid-Food-Processing-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-14 Rapid-Food-Processing-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-17-Agricultural-Production-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-17-Agricultural-Production-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-18-Rapid-Education-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-18-Rapid-Education-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-19-Rapid-Energy-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-19-Rapid-Energy-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-21-Rapid-Water-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-21-Rapid-Water-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-22-Rapid-Transportation-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-22-Rapid-Transportation-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-23Labor-Force-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-23Labor-Force-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-24-Rapid-Public-Communication-Civil-Information-Assessment-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-24-Rapid-Public-Communication-Civil-Information-Assessment-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-25-Observation-Collection-Form-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-25-Observation-Collection-Form-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-26-BestPractice-Submission-Form-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-26-BestPractice-Submission-Form-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-29-Proposal-for-changes-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-29-Proposal-for-changes-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-9-CME-assessment-Matrix-vers0-1.xlsx.csv","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Annex-9-CME-assessment-Matrix-vers0-1.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-CIMIC-Symbols.doc.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-CIMIC-Symbols.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Initial CIMIC- Estimate-Format.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012-Initial CIMIC- Estimate-Format.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012CCOE-CIMIC-hanbook-2012-Annex-11-CIMIC-Project-Proposal-Template-vers0-1.docx.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\CCOE\CCOE-CIMIC-hanbook-2012CCOE-CIMIC-hanbook-2012-Annex-11-CIMIC-Project-Proposal-Template-vers0-1.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Doctrines\symb cimic.pdf.txt","Archives coalition\Mentors CPOIA\J9\Doctrines\symb cimic.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\170419_ALL_CONOPS_J3E.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\170419_ALL_CONOPS_J3E.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_Annex W-Civil-Military Cooperation.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_Annex W-Civil-Military Cooperation.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W1_CIVIL ASSESSMENT.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W1_CIVIL ASSESSMENT.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W2_CIMIC C2 STRUCTURE.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W2_CIMIC C2 STRUCTURE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W3_KEY CIVIL ORGANISATIONS.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W3_KEY CIVIL ORGANISATIONS.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W4_CIMIC SITES OF SIGNIFICANCE.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W4_CIMIC SITES OF SIGNIFICANCE.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W5_EXTENDED CIMIC LIAISON MATRIX.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W5_EXTENDED CIMIC LIAISON MATRIX.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W6_CIMIC REPORT AND RETURNS.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20161004_NU_ASAF_R_JOPG_OPLAN_APPENDIX-W6_CIMIC REPORT AND RETURNS.docx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W.doc.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP1.docx.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170110_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP1.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170111_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP2.doc.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\20170111_NU_ASAF_U_JTF_PE_CJ9_OPORDER_2_ANN_W_APP2.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\201701XX_NP_CPOIA_MODOPS_J3EFF_JCO001_Annex UU_Information Operations.doc.txt","Archives coalition\Mentors CPOIA\J9\Exemples annexes CIMIC\201701XX_NP_CPOIA_MODOPS_J3EFF_JCO001_Annex UU_Information Operations.doc.txt",en
